Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,KAST,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Id,Unique Enum,Stage,Series,winner,rounds
kon4n,Skye,"0.82
1.02
0.58","146
148
145","11
7
4","

16
7
9

","10
5
5","-5
0
-5","73%
75%
70%","110
96
126","21%
22%
20%","1
1
0","0
0
0","+1
+1
0",FURIA,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0"
liazzi,Astra,"0.70
0.81
0.56","91
66
123","6
2
4","

13
5
8

","5
3
2","-7
-3
-4","68%
83%
50%","63
49
80","32%
50%
22%","1
1
0","2
1
1","-1
0
-1",FURIA,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0"
frz,Viper,"1.46
2.01
1.00","277
359
210","22
14
8","

11
6
5

","7
4
3","+11
+8
+3","64%
70%
58%","185
252
129","20%
26%
12%","1
0
1","5
1
4","-4
-1
-3",MIBR,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1"
mazin,Skye,"1.01
1.20
0.86","126
174
87","10
6
4","

11
7
4

","8
7
1","-1
-1
0","73%
90%
58%","89
123
61","31%
26%
38%","1
0
1","0
0
0","+1
0
+1",MIBR,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1"
artzin,Jett,"1.01
1.23
0.83","193
273
127","15
9
6","

16
8
8

","3
2
1","-1
+1
-2","91%
100%
83%","126
184
77","38%
53%
0%","4
4
0","3
1
2","+1
+3
-2",MIBR,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1"
jzz,Raze,"0.97
0.91
1.03","237
247
230","18
8
10","

17
7
10

","3
1
2","+1
+1
0","64%
60%
67%","153
155
151","22%
10%
32%","4
1
3","3
2
1","+1
-1
+2",MIBR,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1"
RgLMeister,Astra,"0.91
0.60
1.16","143
99
181","11
4
7","

13
7
6

","9
4
5","-2
-3
+1","77%
70%
83%","103
79
124","36%
40%
35%","0
0
0","1
1
0","-1
-1
0",MIBR,Split,1,295608,2956081,Group Stage,Elimination (A),MIBR,"1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1"
havoc,Kayo,"1.14
0.72
1.55","235
146
325","20
6
14","

17
10
7

","7
5
2","+3
-4
+7","58%
50%
67%","161
114
208","43%
36%
46%","5
2
3","5
3
2","0
-1
+1",FURIA,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0"
kon4n,Sova,"1.02
0.77
1.27","174
158
191","14
6
8","

15
10
5

","8
6
2","-1
-4
+3","75%
83%
67%","120
104
136","26%
6%
44%","3
1
2","1
0
1","+2
+1
+1",FURIA,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0"
liazzi,Viper,"1.02
0.89
1.15","205
225
187","17
9
8","

16
10
6

","6
2
4","+1
-1
+2","67%
67%
67%","135
138
133","36%
45%
27%","1
0
1","0
0
0","+1
0
+1",FURIA,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0"
mwzera,Jett,"0.99
0.57
1.40","183
134
234","14
5
9","

15
11
4

","5
2
3","-1
-6
+5","54%
33%
75%","135
98
171","20%
36%
14%","2
1
1","4
4
0","-2
-3
+1",FURIA,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0"
Khalil,Cypher,"0.92
0.89
0.95","160
201
120","14
9
5","

18
10
8

","4
2
2","-4
-1
-3","63%
58%
67%","120
164
76","32%
25%
50%","2
0
2","1
1
0","+1
-1
+2",FURIA,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0"
artzin,Jett,"1.20
0.73
1.68","278
178
379","22
6
16","

17
9
8

","5
1
4","+5
-3
+8","67%
50%
83%","170
109
231","20%
28%
15%","7
2
5","4
2
2","+3
0
+3",MIBR,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1"
RgLMeister,Viper,"1.15
0.81
1.48","194
159
230","17
7
10","

13
8
5

","3
1
2","+4
-1
+5","71%
50%
92%","136
129
143","33%
75%
16%","1
0
1","2
1
1","-1
-1
0",MIBR,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1"
jzz,Sova,"0.99
0.75
1.23","189
148
232","18
6
12","

15
8
7

","2
1
1","+3
-2
+5","67%
50%
83%","133
110
155","36%
50%
28%","2
1
1","2
2
0","0
-1
+1",MIBR,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1"
frz,Cypher,"0.91
0.83
0.98","186
193
181","15
7
8","

17
9
8

","4
2
2","-2
-2
0","63%
58%
67%","126
121
131","37%
36%
38%","1
0
1","3
3
0","-2
-3
+1",MIBR,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1"
mazin,Kayo,"0.73
0.51
0.94","124
137
112","9
5
4","

17
10
7

","14
2
12","-8
-5
-3","63%
50%
75%","85
93
76","37%
36%
38%","0
0
0","2
1
1","-2
-1
-1",MIBR,Breeze,2,295608,2956082,Group Stage,Elimination (A),MIBR,"1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1"
zekken,Raze,"1.55
1.71
1.24","308
343
241","21
16
5","

12
8
4

","6
4
2","+9
+8
+1","78%
83%
67%","204
225
162","19%
23%
10%","5
4
1","2
2
0","+3
+2
+1",Sentinels,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
TenZ,Omen,"1.41
1.37
1.51","207
227
169","14
10
4","

8
6
2

","11
5
6","+6
+4
+2","83%
92%
67%","133
148
103","38%
31%
63%","2
2
0","1
0
1","+1
+2
-1",Sentinels,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
Zellsis,Killjoy,"1.30
1.40
1.09","208
183
259","13
8
5","

10
5
5

","4
3
1","+3
+3
0","83%
92%
67%","152
152
153","17%
18%
15%","2
1
1","1
0
1","+1
+1
0",Sentinels,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
johnqt,Viper,"1.29
1.26
1.35","211
193
246","15
9
6","

9
6
3

","5
5
0","+6
+3
+3","78%
75%
83%","125
126
124","29%
47%
16%","1
1
0","2
1
1","-1
0
-1",Sentinels,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
Sacy,Fade,"1.28
1.47
0.90","190
216
140","11
9
2","

9
5
4

","14
8
6","+2
+4
-2","89%
92%
83%","141
163
98","14%
17%
7%","0
0
0","2
1
1","-2
-1
-1",Sentinels,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1"
Cryocells,Chamber,"0.91
1.17
0.78","221
247
209","16
6
10","

14
4
10

","0
0
0","+2
+2
0","72%
83%
67%","138
159
128","32%
33%
31%","3
1
2","2
0
2","+1
+1
0",100 Thieves,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
bang,Viper,"0.84
0.65
0.93","190
129
222","10
2
8","

14
4
10

","4
1
3","-4
-2
-2","50%
33%
58%","144
89
172","30%
18%
33%","3
1
2","2
0
2","+1
+1
0",100 Thieves,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
Asuna,Raze,"0.64
1.06
0.43","179
218
160","9
5
4","

16
4
12

","6
1
5","-7
+1
-8","61%
67%
58%","128
128
128","20%
17%
21%","1
1
0","3
1
2","-2
0
-2",100 Thieves,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
eeiu,Fade,"0.64
0.39
0.76","97
40
126","7
1
6","

13
4
9

","3
1
2","-6
-3
-3","56%
50%
58%","56
17
75","17%
0%
19%","0
0
0","2
1
1","-2
-1
-1",100 Thieves,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
Boostio,Omen,"0.37
0.68
0.22","115
211
68","6
4
2","

17
6
11

","5
2
3","-11
-2
-9","56%
83%
42%","96
159
64","26%
31%
20%","1
1
0","1
0
1","0
+1
-1",100 Thieves,Lotus,1,295613,2956131,Group Stage,Elimination (B),Sentinels,"0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0"
TenZ,Yoru,"0.98
0.81
1.09","240
281
216","15
7
8","

14
5
9

","5
2
3","+1
+2
-1","63%
71%
58%","174
191
164","30%
30%
30%","3
1
2","3
1
2","0
0
0",Sentinels,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0"
johnqt,Viper,"0.94
0.97
0.92","197
196
198","11
4
7","

13
6
7

","7
4
3","-2
-2
0","68%
86%
58%","134
147
127","35%
25%
43%","2
1
1","1
0
1","+1
+1
0",Sentinels,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0"
Zellsis,Brimstone,"0.88
1.24
0.66","187
275
136","12
7
5","

15
6
9

","10
6
4","-3
+1
-4","79%
86%
75%","117
162
90","29%
20%
46%","0
0
0","2
1
1","-2
-1
-1",Sentinels,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0"
Sacy,Skye,"0.82
1.06
0.68","168
196
152","12
5
7","

14
5
9

","9
5
4","-2
0
-2","74%
86%
67%","101
110
95","28%
29%
27%","1
0
1","3
1
2","-2
-1
-1",Sentinels,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0"
zekken,Raze,"0.75
0.34
0.98","194
85
259","12
2
10","

16
6
10

","3
1
2","-4
-4
0","53%
43%
58%","125
71
156","29%
25%
31%","1
0
1","3
2
1","-2
-2
0",Sentinels,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0"
Boostio,Gekko,"1.30
1.22
1.43","209
213
203","15
9
6","

12
8
4

","4
3
1","+3
+1
+2","84%
83%
86%","133
136
129","36%
36%
36%","4
3
1","2
2
0","+2
+1
+1",100 Thieves,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1"
Asuna,Raze,"1.18
1.30
0.97","261
270
246","17
13
4","

14
7
7

","4
1
3","+3
+6
-3","74%
83%
57%","165
179
142","16%
27%
3%","7
4
3","4
3
1","+3
+1
+2",100 Thieves,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1"
bang,Viper,"1.17
0.90
1.62","204
176
254","13
7
6","

11
7
4

","9
4
5","+2
0
+2","89%
92%
86%","133
117
160","21%
33%
13%","1
0
1","0
0
0","+1
0
+1",100 Thieves,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1"
eeiu,Fade,"1.11
1.08
1.18","193
163
245","14
7
7","

13
8
5

","10
7
3","+1
-1
+2","89%
92%
86%","137
126
157","33%
39%
28%","0
0
0","0
0
0","0
0
0",100 Thieves,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1"
Cryocells,Brimstone,"1.09
1.26
0.81","158
188
110","13
10
3","

12
7
5

","8
4
4","+1
+3
-2","79%
83%
71%","119
142
80","29%
38%
10%","0
0
0","1
0
1","-1
0
-1",100 Thieves,Bind,2,295613,2956132,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1"
Sacy,Skye,"1.37
0.99
1.88","225
171
297","18
7
11","

11
8
3

","10
6
4","+7
-1
+8","81%
75%
89%","156
125
198","30%
29%
31%","2
0
2","0
0
0","+2
0
+2",Sentinels,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1"
johnqt,Cypher,"1.31
1.25
1.39","245
223
276","18
10
8","

13
7
6

","6
0
6","+5
+3
+2","81%
75%
89%","163
150
181","32%
38%
27%","2
1
1","1
0
1","+1
+1
0",Sentinels,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1"
zekken,Raze,"1.24
1.33
1.11","255
300
197","18
12
6","

14
9
5

","4
3
1","+4
+3
+1","81%
92%
67%","176
209
134","23%
24%
22%","6
5
1","3
2
1","+3
+3
0",Sentinels,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1"
Zellsis,Viper,"1.12
0.97
1.32","171
144
209","14
6
8","

11
6
5

","4
4
0","+3
0
+3","76%
67%
89%","130
109
160","30%
31%
29%","2
1
1","2
2
0","0
-1
+1",Sentinels,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1"
TenZ,Omen,"1.08
1.08
1.08","199
199
199","14
9
5","

14
8
6

","10
4
6","0
+1
-1","71%
75%
67%","134
128
142","23%
32%
17%","3
1
2","0
0
0","+3
+1
+2",Sentinels,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1"
eeiu,Fade,"0.93
0.41
1.32","169
79
236","13
2
11","

15
8
7

","6
2
4","-2
-6
+4","62%
56%
67%","117
69
152","37%
22%
43%","1
1
0","1
1
0","0
0
0",100 Thieves,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0"
bang,Viper,"0.93
0.81
1.02","210
224
201","15
7
8","

17
8
9

","6
1
5","-2
-1
-1","71%
78%
67%","127
143
114","29%
33%
26%","2
1
1","5
2
3","-3
-1
-2",100 Thieves,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0"
Cryocells,Astra,"0.74
1.22
0.39","173
299
80","14
12
2","

15
6
9

","4
2
2","-1
+6
-7","52%
44%
58%","106
184
48","19%
24%
7%","1
0
1","1
0
1","0
0
0",100 Thieves,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0"
Asuna,Raze,"0.71
0.45
0.90","150
82
202","9
2
7","

18
8
10

","9
4
5","-9
-6
-3","67%
56%
75%","98
55
130","9%
7%
10%","0
0
0","6
3
3","-6
-3
-3",100 Thieves,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0"
Boostio,Gekko,"0.69
0.36
0.93","173
108
222","12
3
9","

17
8
9

","4
2
2","-5
-5
0","71%
56%
83%","113
68
147","34%
7%
56%","2
0
2","2
1
1","0
-1
+1",100 Thieves,Split,3,295613,2956133,Group Stage,Elimination (B),Sentinels,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0"
Demon1,Jett,"1.59
1.77
1.47","316
398
263","24
11
13","

11
6
5

","2
1
1","+13
+5
+8","85%
88%
83%","216
285
170","33%
45%
17%","4
2
2","2
1
1","+2
+1
+1",NRG Esports,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1"
Victor,Cypher,"1.27
1.42
1.17","217
232
207","17
8
9","

10
4
6

","5
0
5","+7
+4
+3","70%
63%
75%","152
135
164","19%
11%
26%","1
0
1","3
1
2","-2
-1
-1",NRG Esports,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1"
Ethan,Skye,"1.16
0.76
1.43","213
63
315","15
2
13","

14
5
9

","8
1
7","+1
-3
+4","85%
75%
92%","143
36
214","21%
0%
26%","3
0
3","1
0
1","+2
0
+2",NRG Esports,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1"
Marved,Omen,"1.16
1.24
1.12","229
294
186","16
8
8","

15
6
9

","10
2
8","+1
+2
-1","80%
75%
83%","143
174
122","27%
37%
19%","3
2
1","1
1
0","+2
+1
+1",NRG Esports,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1"
crashies,Viper,"1.05
0.56
1.38","136
68
182","9
2
7","

10
5
5

","6
1
5","-1
-3
+2","70%
50%
83%","96
45
130","27%
33%
26%","1
0
1","1
1
0","0
-1
+1",NRG Esports,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1"
wippie,Viper,"1.04
0.86
1.31","177
164
199","13
7
6","

13
9
4

","4
3
1","0
-2
+2","50%
50%
50%","113
91
146","22%
11%
36%","1
1
0","3
3
0","-2
-2
0",Cloud9,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0"
Xeppaa,Raze,"0.85
0.91
0.76","233
218
256","14
8
6","

17
10
7

","5
2
3","-3
-2
-1","65%
58%
75%","150
136
173","21%
22%
20%","1
0
1","1
1
0","0
-1
+1",Cloud9,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0"
OXY,Yoru,"0.69
0.78
0.55","166
168
164","11
7
4","

17
10
7

","5
2
3","-6
-3
-3","60%
75%
38%","95
96
93","63%
80%
44%","3
1
2","5
3
2","-2
-2
0",Cloud9,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0"
vanity,Skye,"0.63
0.78
0.39","174
209
121","11
7
4","

17
10
7

","6
5
1","-6
-3
-3","75%
83%
63%","115
139
80","32%
41%
19%","1
1
0","1
0
1","0
+1
-1",Cloud9,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0"
jakee,Omen,"0.62
0.43
0.90","157
125
206","11
5
6","

17
11
6

","3
2
1","-6
-6
0","60%
58%
63%","110
98
127","34%
43%
28%","2
1
1","2
1
1","0
0
0",Cloud9,Sunset,1,295607,2956071,Group Stage,Winner's (A),NRG Esports,"1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0"
Victor,Killjoy,"1.31
1.54
1.08","248
332
164","22
15
7","

18
10
8

","9
4
5","+4
+5
-1","77%
77%
77%","177
226
129","24%
28%
20%","3
3
0","3
1
2","0
+2
-2",NRG Esports,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1"
crashies,Sova,"1.14
0.88
1.39","187
166
208","17
8
9","

13
8
5

","7
2
5","+4
0
+4","77%
77%
77%","121
97
145","18%
31%
14%","2
1
1","1
1
0","+1
0
+1",NRG Esports,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1"
Demon1,Jett,"1.03
0.54
1.52","183
90
276","19
4
15","

20
11
9

","2
2
0","-1
-7
+6","69%
54%
85%","129
72
185","41%
50%
35%","5
1
4","4
3
1","+1
-2
+3",NRG Esports,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1"
Marved,Omen,"1.00
1.33
0.66","208
264
152","20
13
7","

20
8
12

","13
2
11","0
+5
-5","77%
69%
85%","129
180
78","26%
43%
7%","1
0
1","3
1
2","-2
-1
-1",NRG Esports,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1"
Ethan,Kayo,"0.82
0.31
1.33","184
82
287","14
2
12","

22
12
10

","15
8
7","-8
-10
+2","77%
69%
85%","113
54
173","7%
6%
7%","2
0
2","2
2
0","0
-2
+2",NRG Esports,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1"
vanity,Sova,"1.28
1.23
1.34","259
255
264","23
12
11","

16
9
7

","10
7
3","+7
+3
+4","96%
100%
92%","183
181
186","21%
28%
17%","2
1
1","0
0
0","+2
+1
+1",Cloud9,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0"
Xeppaa,Kayo,"1.01
1.00
1.03","192
165
220","17
7
10","

18
10
8

","19
10
9","-1
-3
+2","88%
77%
100%","124
116
131","20%
15%
27%","1
0
1","4
3
1","-3
-3
0",Cloud9,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0"
OXY,Jett,"1.00
1.00
1.00","255
239
272","23
10
13","

23
12
11

","3
2
1","0
-2
+2","73%
54%
92%","162
156
169","23%
24%
22%","9
3
6","6
5
1","+3
-2
+5",Cloud9,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0"
jakee,Omen,"0.80
0.22
1.37","145
57
234","14
2
12","

18
11
7

","11
2
9","-4
-9
+5","65%
46%
85%","100
36
163","26%
10%
30%","1
1
0","3
0
3","-2
+1
-3",Cloud9,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0"
wippie,Killjoy,"0.80
0.95
0.65","164
250
80","16
13
3","

17
11
6

","3
2
1","-1
+2
-3","73%
85%
62%","109
153
65","30%
42%
15%","0
0
0","0
0
0","0
0
0",Cloud9,Ascent,2,295607,2956072,Group Stage,Winner's (A),NRG Esports,"0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0"
