Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
Shyy,Viper,"0.83
1.14
0.41","170
224
100","13
10
3","

16
8
8

","4
3
1","-3
+2
-5","129
168
77","26%
26%
25%","1
1
0","2
1
1","-1
0
-1",KRÜ Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0",13
Melser,Omen,"0.59
0.84
0.26","127
154
91","11
8
3","

17
9
8

","1
1
0","-6
-1
-5","65
81
43","25%
33%
15%","1
1
0","2
1
1","-1
0
-1",KRÜ Esports,Sunset,2,Group Stage,Decider (C),G2 Esports,"1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0",13
frz,Viper,"1.03
0.91
1.20","261
255
270","17
9
8","

15
10
5

","5
2
3","+2
-1
+3","152
157
145","35%
44%
24%","2
0
2","0
0
0","+2
0
+2",MIBR,Split,1,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0",14
artzin,Jett,"0.86
0.55
1.32","206
193
226","14
7
7","

15
11
4

","2
1
1","-1
-4
+3","130
119
147","27%
38%
8%","1
0
1","2
2
0","-1
-2
+1",MIBR,Split,1,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0",14
RgLMeister,Astra,"0.74
0.32
1.37","180
127
261","12
5
7","

16
11
5

","10
2
8","-4
-6
+2","120
96
157","24%
31%
20%","1
0
1","0
0
0","+1
0
+1",MIBR,Split,1,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0",14
mazin,Skye,"0.72
0.61
0.89","131
149
105","8
6
2","

13
9
4

","4
0
4","-5
-3
-2","88
99
71","15%
19%
8%","0
0
0","4
3
1","-4
-3
-1",MIBR,Split,1,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0",14
jzz,Raze,"0.71
0.36
1.24","175
128
247","12
5
7","

17
12
5

","2
1
1","-5
-7
+2","123
98
160","25%
26%
24%","4
2
2","6
5
1","-2
-3
+1",MIBR,Split,1,Play-Ins,Play-ins,Sentinels,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0",14
zekken,Raze,"1.52
1.03
1.85","285
189
350","20
6
14","

12
6
6

","6
0
6","+8
0
+8","189
135
225","21%
24%
20%","3
0
3","3
3
0","0
-3
+3",Sentinels,Split,1,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1",14
TenZ,Omen,"1.26
0.79
1.58","224
176
257","19
6
13","

12
6
6

","9
2
7","+7
0
+7","145
122
160","38%
33%
39%","1
0
1","1
1
0","0
-1
+1",Sentinels,Split,1,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1",14
johnqt,Cypher,"1.26
0.98
1.44","203
201
206","16
5
11","

11
6
5

","2
0
2","+5
-1
+6","125
124
125","29%
24%
33%","2
1
1","1
1
0","+1
0
+1",Sentinels,Split,1,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1",14
Zellsis,Viper,"1.13
0.83
1.33","229
202
248","12
4
8","

14
6
8

","14
2
12","-2
-2
0","151
144
156","20%
19%
21%","4
0
4","2
1
1","+2
-1
+3",Sentinels,Split,1,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1",14
Sacy,Skye,"1.03
0.64
1.29","146
111
170","9
2
7","

14
7
7

","17
7
10","-5
-5
0","93
71
107","22%
38%
17%","2
1
1","1
0
1","+1
+1
0",Sentinels,Split,1,Play-Ins,Play-ins,Sentinels,"1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1",14
artzin,Jett,"0.98
0.92
1.08","274
262
295","18
11
7","

17
11
6

","1
1
0","+1
0
+1","192
173
224","37%
32%
44%","2
1
1","2
2
0","0
-1
+1",MIBR,Ascent,2,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0",14
frz,Cypher,"0.76
0.87
0.57","143
129
169","10
7
3","

14
8
6

","0
0
0","-4
-1
-3","107
87
140","42%
32%
53%","0
0
0","2
1
1","-2
-1
-1",MIBR,Ascent,2,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0",14
mazin,Viper,"0.74
0.66
0.89","167
130
232","9
5
4","

14
8
6

","4
4
0","-5
-3
-2","111
95
139","38%
36%
42%","3
1
2","3
3
0","0
-2
+2",MIBR,Ascent,2,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0",14
RgLMeister,Omen,"0.67
0.81
0.44","133
148
108","9
7
2","

15
9
6

","5
4
1","-6
-2
-4","80
83
76","35%
26%
57%","2
1
1","2
1
1","0
0
0",MIBR,Ascent,2,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0",14
jzz,Skye,"0.63
0.77
0.38","128
178
42","8
8
0","

15
9
6

","5
2
3","-7
-1
-6","79
106
32","33%
33%
33%","0
0
0","3
2
1","-3
-2
-1",MIBR,Ascent,2,Play-Ins,Play-ins,Sentinels,"1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0",14
zekken,Jett,"1.41
1.60
1.30","308
315
304","21
9
12","

11
3
8

","2
0
2","+10
+6
+4","197
232
177","31%
42%
22%","6
1
5","3
1
2","+3
0
+3",Sentinels,Ascent,2,Play-Ins,Play-ins,Sentinels,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1",14
Sacy,Sova,"1.35
1.53
1.24","237
221
248","14
5
9","

10
3
7

","6
2
4","+4
+2
+2","172
162
177","25%
35%
21%","2
1
1","0
0
0","+2
+1
+1",Sentinels,Ascent,2,Play-Ins,Play-ins,Sentinels,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1",14
Zellsis,Kayo,"1.29
1.12
1.39","190
172
201","13
4
9","

10
4
6

","11
5
6","+3
0
+3","118
111
122","11%
20%
8%","1
0
1","0
0
0","+1
0
+1",Sentinels,Ascent,2,Play-Ins,Play-ins,Sentinels,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1",14
TenZ,Omen,"1.12
1.05
1.17","245
233
252","18
7
11","

12
4
8

","5
1
4","+6
+3
+3","144
140
147","43%
43%
42%","2
0
2","4
3
1","-2
-3
+1",Sentinels,Ascent,2,Play-Ins,Play-ins,Sentinels,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1",14
johnqt,Killjoy,"0.89
1.27
0.66","139
197
106","9
5
4","

11
5
6

","1
1
0","-2
0
-2","99
137
77","17%
18%
17%","1
1
0","0
0
0","+1
+1
0",Sentinels,Ascent,2,Play-Ins,Play-ins,Sentinels,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1",14
trent,Viper,"1.27
1.04
1.46","212
190
231","17
6
11","

13
7
6

","2
1
1","+4
-1
+5","144
128
158","42%
44%
41%","2
0
2","3
2
1","-1
-2
+1",G2 Esports,Sunset,1,Play-Ins,Play-ins,MIBR,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0",15
leaf,Raze,"1.04
0.60
1.41","229
166
282","18
5
13","

17
9
8

","4
2
2","+1
-4
+5","150
121
174","25%
53%
13%","2
1
1","3
2
1","-1
-1
0",G2 Esports,Sunset,1,Play-Ins,Play-ins,MIBR,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0",15
valyn,Omen,"0.90
0.61
1.13","183
160
204","14
6
8","

18
9
9

","4
0
4","-4
-3
-1","110
100
118","30%
35%
27%","4
1
3","1
1
0","+3
0
+3",G2 Esports,Sunset,1,Play-Ins,Play-ins,MIBR,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0",15
JonahP,Sova,"0.73
0.43
0.98","147
52
227","10
1
9","

17
7
10

","6
2
4","-7
-6
-1","125
42
195","31%
25%
32%","1
0
1","3
2
1","-2
-2
0",G2 Esports,Sunset,1,Play-Ins,Play-ins,MIBR,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0",15
neT,Cypher,"0.66
0.83
0.51","182
242
133","14
8
6","

17
8
9

","1
1
0","-3
0
-3","125
156
99","48%
39%
62%","0
0
0","3
1
2","-3
-1
-2",G2 Esports,Sunset,1,Play-Ins,Play-ins,MIBR,"1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0",15
frz,Cypher,"1.38
1.35
1.40","225
283
157","19
14
5","

10
7
3

","3
0
3","+9
+7
+2","154
196
103","33%
26%
50%","2
1
1","2
2
0","0
-1
+1",MIBR,Sunset,1,Play-Ins,Play-ins,MIBR,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1",15
jzz,Skye,"1.29
0.72
1.98","273
138
437","22
6
16","

15
10
5

","6
4
2","+7
-4
+11","175
97
269","37%
29%
42%","6
1
5","2
1
1","+4
0
+4",MIBR,Sunset,1,Play-Ins,Play-ins,MIBR,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1",15
artzin,Raze,"1.03
0.81
1.29","218
213
225","16
8
8","

17
11
6

","7
5
2","-1
-3
+2","154
142
168","20%
17%
23%","2
1
1","3
3
0","-1
-2
+1",MIBR,Sunset,1,Play-Ins,Play-ins,MIBR,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1",15
mazin,Viper,"0.98
0.91
1.07","200
213
186","14
8
6","

14
9
5

","11
5
6","0
-1
+1","126
124
129","29%
47%
17%","1
1
0","2
1
1","-1
0
-1",MIBR,Sunset,1,Play-Ins,Play-ins,MIBR,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1",15
RgLMeister,Omen,"0.71
0.55
0.90","135
127
147","11
6
5","

17
10
7

","9
3
6","-6
-4
-2","94
92
96","24%
24%
24%","2
1
1","0
0
0","+2
+1
+1",MIBR,Sunset,1,Play-Ins,Play-ins,MIBR,"0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1",15
neT,Cypher,"1.12
1.17
1.07","285
307
266","21
11
10","

18
9
9

","5
2
3","+3
+2
+1","184
205
165","43%
38%
50%","2
2
0","2
1
1","0
+1
-1",G2 Esports,Breeze,3,Play-Ins,Play-ins,MIBR,"0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0",15
JonahP,Sova,"0.91
0.67
1.13","170
138
200","15
5
10","

16
8
8

","5
1
4","-1
-3
+2","120
96
142","38%
27%
50%","1
1
0","2
1
1","-1
0
-1",G2 Esports,Breeze,3,Play-Ins,Play-ins,MIBR,"0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0",15
trent,Viper,"0.80
1.00
0.62","172
208
140","14
9
5","

18
8
10

","7
4
3","-4
+1
-5","107
121
94","46%
63%
25%","3
1
2","1
1
0","+2
0
+2",G2 Esports,Breeze,3,Play-Ins,Play-ins,MIBR,"0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0",15
leaf,Yoru,"0.79
0.70
0.88","189
167
211","14
5
9","

17
8
9

","3
3
0","-3
-3
0","117
122
113","43%
41%
46%","4
1
3","4
1
3","0
0
0",G2 Esports,Breeze,3,Play-Ins,Play-ins,MIBR,"0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0",15
valyn,Harbor,"0.44
0.18
0.68","112
39
180","9
1
8","

19
9
10

","5
1
4","-10
-8
-2","69
28
107","9%
25%
6%","0
0
0","4
2
2","-4
-2
-2",G2 Esports,Breeze,3,Play-Ins,Play-ins,MIBR,"0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0",15
artzin,Jett,"1.55
1.70
1.38","336
378
292","28
16
12","

15
9
6

","2
2
0","+13
+7
+6","203
236
167","53%
55%
50%","6
3
3","2
1
1","+4
+2
+2",MIBR,Breeze,3,Play-Ins,Play-ins,MIBR,"1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1",15
jzz,Sova,"1.31
0.78
1.89","208
131
294","18
6
12","

13
9
4

","6
4
2","+5
-3
+8","147
96
203","37%
24%
50%","3
1
2","3
1
2","0
0
0",MIBR,Breeze,3,Play-Ins,Play-ins,MIBR,"1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1",15
RgLMeister,Viper,"1.16
1.20
1.12","216
217
217","17
9
8","

14
7
7

","8
4
4","+3
+2
+1","163
155
172","37%
47%
29%","0
0
0","1
0
1","-1
0
-1",MIBR,Breeze,3,Play-Ins,Play-ins,MIBR,"1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1",15
mazin,Kayo,"0.95
0.87
1.03","151
184
115","12
7
5","

16
9
7

","11
8
3","-4
-2
-2","106
127
83","18%
13%
27%","3
2
1","1
1
0","+2
+1
+1",MIBR,Breeze,3,Play-Ins,Play-ins,MIBR,"1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1",15
frz,Cypher,"0.85
0.83
0.87","147
153
142","13
9
4","

15
8
7

","4
0
4","-2
+1
-3","89
81
97","29%
50%
18%","1
1
0","3
2
1","-2
-1
-1",MIBR,Breeze,3,Play-Ins,Play-ins,MIBR,"1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1",15
Zellsis,Kayo,"1.44
1.26
1.68","231
279
167","19
12
7","

10
9
1

","10
4
6","+9
+3
+6","141
178
92","20%
24%
14%","1
0
1","2
2
0","-1
-2
+1",Sentinels,Sunset,1,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1",16
Sacy,Gekko,"1.30
0.82
1.95","273
232
329","19
9
10","

15
11
4

","10
2
8","+4
-2
+6","183
167
204","25%
34%
17%","0
0
0","0
0
0","0
0
0",Sentinels,Sunset,1,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1",16
zekken,Raze,"1.19
0.89
1.59","266
232
312","19
9
10","

16
10
6

","6
3
3","+3
-1
+4","181
164
205","38%
33%
42%","6
3
3","5
4
1","+1
-1
+2",Sentinels,Sunset,1,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1",16
TenZ,Omen,"1.09
0.80
1.48","211
171
265","17
7
10","

14
10
4

","5
2
3","+3
-3
+6","119
93
155","21%
38%
14%","4
1
3","1
1
0","+3
0
+3",Sentinels,Sunset,1,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1",16
johnqt,Cypher,"0.90
0.59
1.31","121
97
155","9
3
6","

13
9
4

","8
5
3","-4
-6
+2","88
73
108","30%
29%
31%","1
0
1","1
1
0","0
-1
+1",Sentinels,Sunset,1,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1",16
leaf,Raze,"1.18
0.47
1.71","247
92
364","20
3
17","

16
8
8

","3
1
2","+4
-5
+9","152
57
223","32%
25%
33%","4
0
4","7
4
3","-3
-4
+1",G2 Esports,Sunset,1,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",16
neT,Cypher,"0.82
0.74
0.88","164
197
141","13
6
7","

16
9
7

","3
2
1","-3
-3
0","104
136
80","38%
43%
33%","1
0
1","1
1
0","0
-1
+1",G2 Esports,Sunset,1,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",16
JonahP,Sova,"0.81
0.29
1.20","187
84
266","12
1
11","

17
8
9

","5
2
3","-5
-7
+2","135
70
185","20%
0%
29%","0
0
0","1
0
1","-1
0
-1",G2 Esports,Sunset,1,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",16
trent,Viper,"0.77
0.38
1.06","171
192
156","12
6
6","

15
9
6

","4
0
4","-3
-3
0","110
120
102","12%
14%
11%","1
0
1","2
2
0","-1
-2
+1",G2 Esports,Sunset,1,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",16
valyn,Omen,"0.61
0.27
0.87","165
111
206","11
3
8","

19
9
10

","15
4
11","-8
-6
-2","103
73
126","20%
31%
14%","3
1
2","1
1
0","+2
0
+2",G2 Esports,Sunset,1,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",16
Zellsis,Viper,"1.05
1.68
0.52","184
278
107","14
11
3","

15
4
11

","4
3
1","-1
+7
-8","125
171
87","23%
23%
23%","1
0
1","0
0
0","+1
0
+1",Sentinels,Breeze,2,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
TenZ,Kayo,"0.93
1.13
0.76","185
226
152","15
8
7","

18
8
10

","7
4
3","-3
0
-3","148
189
114","32%
42%
23%","1
1
0","2
0
2","-1
+1
-2",Sentinels,Breeze,2,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
johnqt,Cypher,"0.91
1.17
0.69","189
238
148","13
9
4","

16
6
10

","5
1
4","-3
+3
-6","127
148
110","24%
32%
19%","1
0
1","3
2
1","-2
-2
0",Sentinels,Breeze,2,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
zekken,Jett,"0.64
0.51
0.74","205
197
212","16
7
9","

21
10
11

","1
1
0","-5
-3
-2","139
142
137","32%
24%
40%","3
2
1","7
5
2","-4
-3
-1",Sentinels,Breeze,2,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
Sacy,Sova,"0.63
0.45
0.78","142
89
186","9
2
7","

20
9
11

","6
4
2","-11
-7
-4","99
72
122","33%
29%
36%","2
0
2","2
0
2","0
0
0",Sentinels,Breeze,2,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
neT,Cypher,"1.58
1.72
1.41","306
337
270","25
15
10","

12
6
6

","4
2
2","+13
+9
+4","199
214
180","35%
42%
28%","3
3
0","1
1
0","+2
+2
0",G2 Esports,Breeze,2,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
trent,Viper,"1.17
1.67
0.57","193
262
110","16
13
3","

12
4
8

","2
0
2","+4
+9
-5","134
188
70","68%
65%
80%","1
0
1","3
2
1","-2
-2
0",G2 Esports,Breeze,2,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
leaf,Yoru,"1.16
1.01
1.35","295
268
329","23
11
12","

17
9
8

","5
3
2","+6
+2
+4","188
167
212","31%
20%
45%","5
2
3","0
0
0","+5
+2
+3",G2 Esports,Breeze,2,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
JonahP,Sova,"0.98
1.02
0.93","154
137
175","14
7
7","

12
5
7

","6
5
1","+2
+2
0","111
89
138","29%
21%
40%","3
1
2","2
1
1","+1
0
+1",G2 Esports,Breeze,2,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
valyn,Harbor,"0.85
0.94
0.75","154
148
162","12
7
5","

14
6
8

","8
4
4","-2
+1
-3","108
106
110","31%
41%
21%","2
1
1","2
1
1","0
0
0",G2 Esports,Breeze,2,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
Zellsis,Viper,"1.24
0.94
1.49","239
182
289","19
7
12","

12
8
4

","7
1
6","+7
-1
+8","133
110
153","9%
15%
6%","3
1
2","1
1
0","+2
0
+2",Sentinels,Split,3,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
johnqt,Cypher,"1.10
0.52
1.59","174
58
271","13
1
12","

12
7
5

","9
3
6","+1
-6
+7","113
42
173","33%
6%
52%","3
0
3","0
0
0","+3
0
+3",Sentinels,Split,3,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
Sacy,Skye,"1.01
0.92
1.09","194
212
180","15
7
8","

13
7
6

","6
1
5","+2
0
+2","122
128
117","19%
18%
20%","2
1
1","2
1
1","0
0
0",Sentinels,Split,3,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
TenZ,Omen,"0.95
0.71
1.14","129
117
140","10
3
7","

14
8
6

","6
3
3","-4
-5
+1","98
86
109","16%
13%
18%","1
0
1","2
1
1","-1
-1
0",Sentinels,Split,3,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
zekken,Raze,"0.80
0.29
1.22","177
79
259","13
2
11","

16
9
7

","5
1
4","-3
-7
+4","137
51
209","28%
50%
26%","1
0
1","7
5
2","-6
-5
-1",Sentinels,Split,3,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
neT,Cypher,"1.20
1.17
1.24","258
280
234","19
11
8","

16
11
5

","5
2
3","+3
0
+3","160
174
145","49%
50%
48%","5
3
2","1
1
0","+4
+2
+2",G2 Esports,Split,3,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
valyn,Omen,"1.15
0.80
1.58","178
155
207","16
7
9","

12
9
3

","3
1
2","+4
-2
+6","105
105
105","9%
14%
4%","1
0
1","2
2
0","-1
-2
+1",G2 Esports,Split,3,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
trent,Viper,"1.02
0.76
1.32","155
134
181","9
4
5","

12
8
4

","10
3
7","-3
-4
+1","112
106
119","23%
17%
31%","2
0
2","1
0
1","+1
0
+1",G2 Esports,Split,3,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
leaf,Raze,"0.85
0.63
1.10","206
146
279","17
6
11","

17
11
6

","2
1
1","0
-5
+5","120
90
155","20%
23%
16%","3
1
2","5
4
1","-2
-3
+1",G2 Esports,Split,3,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
JonahP,Breach,"0.82
0.20
1.57","91
29
165","6
1
5","

13
11
2

","13
4
9","-7
-10
+3","54
18
97","19%
0%
27%","1
0
1","1
1
0","0
-1
+1",G2 Esports,Split,3,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
supamen,Omen,"1.72
1.36
1.95","256
233
272","19
6
13","

7
4
3

","12
3
9","+12
+2
+10","154
159
152","39%
54%
32%","4
1
3","0
0
0","+4
+1
+3",Evil Geniuses,Ascent,1,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
